feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,Magnitude
0.2,0.52091409,816.6849862,700.9237297,217.478887,1.252839213,0.077198862,109.9832773,297,232,274,299,276,3.997785864,0.071572889,5.844853954,71.90293279,6.492895492,0.002294175,0.333775147,6.4
1.5,2.914235908,140.6759376,108.8515267,163.868902,0.173046985,0.0815611,0.974917093,288,244,172,299,299,-2.016137037,1.115260243,1.305439085,18.32377891,8.432170017,0.003633878,0.016891986,7
0.01,1.787004054,0.707375834,0.225658044,0.225187291,0.020511162,0.004573358,0.472908061,291,267,168,64,244,-5.258642991,0.272516884,0.159209232,2.292893536,0.665005135,2.04E-05,0.000252204,6.8
1.5,3.301704375,39.40565966,151.7619948,7.654368145,0.079099812,0.046717051,0.565496477,15,161,284,243,299,-3.524860583,0.878871576,0.816280078,12.48066917,6.201248102,0.001834512,0.006643605,6.5
0.010033445,0.980162433,72.56280767,31.10365538,133.0318017,0.32739981,0.041708328,21.8633373,227,205,275,229,254,1.53572376,0.094089646,1.833305444,24.99069232,3.491992042,0.000813088,0.033411918,6.5
1.5,2.699023832,0.222789862,6.961315914,4.028960623,0.006751394,0.003420972,0.097156893,21,13,22,282,299,-8.148226819,0.436616041,0.055780189,0.80025899,0.334145551,5.72E-06,3.10E-05,6.3
1.5,2.497340847,0.263867505,0.032609485,0.14277976,0.012000348,0.003979215,0.369391739,286,278,289,289,299,-5.824588653,0.20412046,0.073009834,0.95628452,0.412988607,8.37E-06,5.30E-05,4.4
1.5,2.606932424,6.002220267,377.398875,58.36162957,0.068513544,0.018494021,1.023303636,110,32,254,25,252,-3.099443966,0.42067992,0.477222947,6.595520517,2.854284487,0.000391677,0.002275248,6.8
0.01,1.468794331,3.716597833,0.816500717,1.229380179,0.056893369,0.007198147,1.946387696,139,299,134,143,268,-2.790222909,0.183658981,0.343397658,4.679163205,1.294246876,6.44E-05,0.001179182,5.2
0.010526316,1.125048324,0.626243319,0.247833399,0.388817635,0.024833165,0.003189561,0.965606865,263,294,139,224,264,-4.1754574,0.16158893,0.14100168,1.919043587,0.339664685,6.35E-06,0.00019806,4.9
0.115384615,0.647391813,0.015818656,0.041122394,0.050922901,0.0056039,0.000303581,0.500730801,56,107,98,57,263,-6.504236433,0.070317902,0.025357987,0.342322121,0.038289852,6.83E-08,6.43E-06,3.6
0.012244898,0.079843506,8.58552587,2.55029272,1.642886331,0.157956871,0.00194981,19.40990889,228,232,228,224,215,0.796565621,0.051132249,0.635700873,5.076789585,0.080220188,6.53E-07,0.004041153,4.2
1.5,3.199742431,2.370882755,2.244765287,1.841379897,0.01833464,0.011878606,0.123212885,12,10,111,299,299,-6.311935794,0.934966669,0.190713812,2.942122914,1.39229025,9.39E-05,0.000362037,3.7
0.01,1.804963058,9.022327906,72.56101084,58.9283787,0.079164659,0.025652821,0.572008217,297,46,238,276,230,-3.660605791,0.869578803,0.648234256,8.926315443,2.279239816,0.000346751,0.004201853,6.7
1.5,3.093519296,0.367787144,2.439663767,0.252771538,0.008519775,0.004797435,0.053479625,86,156,62,298,299,-7.909764309,1.000966732,0.080600871,1.240841034,0.576983957,1.57E-05,6.46E-05,5.4
1.5,2.406126257,7.616777202,1.225755808,1.35330887,0.060172318,0.010799092,1.413677338,7,119,298,12,259,-3.069471188,0.26743997,0.299997962,4.022634052,1.764654734,0.000131968,0.000899896,4.7
0.071428571,0.910134179,43.2487353,128.8623476,62.87805804,0.216752429,0.019100554,17.04245548,85,143,73,87,299,0.52129947,0.07991194,1.276935848,17.90793083,2.819985325,0.000342028,0.016300844,5.4
1.5,1.838713819,0.022208725,0.015529645,0.010097813,0.005966152,0.000783489,0.562352036,10,60,20,19,276,-6.719981268,0.066660092,0.025635758,0.331978666,0.111472539,5.62E-07,6.57E-06,3.6
1.5,2.593426143,39.73883658,104.6662569,11.9946538,0.106852283,0.047274623,0.471679538,260,221,99,299,299,-3.285299835,1.423366158,0.784483635,10.74221907,4.500326617,0.001038744,0.006097059,6.8
0.010989011,0.718970523,0.39335522,0.282509148,0.095385294,0.016763397,0.001296688,1.252890927,67,251,296,64,299,-4.649698104,0.084067597,0.095513919,1.261337624,0.17112483,1.18E-06,8.99E-05,4.5
1.5,3.032448506,9.060802886,0.852940387,2.64887482,0.040237468,0.022340949,1.617598928,127,204,258,281,299,-3.472175733,0.156293049,0.381594375,5.862805683,2.672910671,0.00033749,0.001448886,5.2
1.5,2.623184318,29.19016446,58.57137529,21.18884176,0.090997422,0.042587294,0.446310689,196,175,133,87,299,-3.56102594,1.281066477,0.828708877,12.05117951,4.896253697,0.001190827,0.006832046,5.8
1.5,2.450296011,0.652086651,25.05037323,7.03625897,0.020962019,0.007092084,0.245131206,241,58,289,255,292,-5.982046223,0.537296963,0.141369342,1.890146877,0.796029587,3.04E-05,0.000199851,6.8
1.5,3.206424719,4.726696108,10.764261,4.664379953,0.027628826,0.017166388,0.295826288,138,261,234,290,299,-5.35630162,0.586820856,0.277394367,4.303103879,2.035632628,0.000199677,0.000766736,4.1
1,1.118105398,10.16648193,0.807069454,0.679867354,0.097556788,0.015025155,4.273340973,264,205,245,260,196,-1.421131665,0.143439847,0.596587812,7.955177022,1.529988804,0.000112578,0.003555061,6.5
1.5,3.096385987,0.202233927,0.008773431,0.302511552,0.005203471,0.002718365,0.107365007,123,260,39,299,299,-7.794897898,0.304516092,0.042774393,0.652319873,0.306185519,4.41E-06,1.82E-05,6.5
0.125,0.697819323,1.064931716,1.907268525,3.175591135,0.034131669,0.002706726,3.279835774,229,243,294,228,274,-2.581437728,0.065386079,0.200723279,2.674829317,0.338084535,4.94E-06,0.00040021,4.5
1.5,3.087623421,0.339332837,12.15625408,0.442082362,0.008627184,0.004620112,0.112674243,207,67,239,293,299,-7.340441743,0.481087735,0.076597614,1.164626319,0.541596317,1.41E-05,5.84E-05,4.5
0.010033445,0.79727322,33.60382915,9.574722614,5.814822719,0.305172532,0.018618133,5.570081913,284,257,257,292,299,0.007237849,0.344241898,1.247164536,14.07899657,2.158111634,0.000246146,0.015287588,6.8
1.5,2.301803282,18.54823966,61.29806145,2.252015748,0.064502102,0.029469948,0.333305368,197,214,172,255,299,-4.346272555,1.215937984,0.571641614,8.343411806,2.826649829,0.000436872,0.0032552,6.5
1.5,2.075436178,10.81516793,0.764680504,1.345402384,0.042023287,0.012529409,0.938484986,249,249,190,299,251,-3.836303065,0.281347172,0.377358014,5.611184215,1.881220878,0.000154406,0.001415161,6.7
0.01,2.091511987,15.08503898,414.9724379,13.24069207,0.113531067,0.029459335,0.72608468,31,240,241,46,243,-2.772987223,0.982442894,0.76346015,10.33139248,3.424885266,0.000645833,0.005828535,6.5
1.5,2.136678846,0.110705487,0.022148262,0.036941443,0.010090029,0.001308578,1.033320447,29,28,18,6,298,-5.175949454,0.061353204,0.038708808,0.491490709,0.203146289,1.73E-06,1.50E-05,3.4
1.5,2.18359899,1.189033271,32.8597248,15.1645647,0.028393631,0.011441193,0.369182976,296,70,248,262,294,-5.241037592,0.483235833,0.217839177,2.920109225,0.875895813,5.73E-05,0.000474539,5.6
0.010238908,1.528896225,0.536193342,0.379041483,0.793897891,0.02337296,0.00263219,1.783954463,34,61,19,11,24,-3.770643155,0.082320846,0.115903401,1.532457245,0.439720708,7.94E-06,0.000134171,4.5
0.166666667,0.290240425,0.399631284,0.646999346,0.583673161,0.029155568,0.001015636,2.115968008,48,208,48,42,53,-3.342593852,0.086574955,0.136882675,1.865999598,0.088273362,4.00E-07,0.000187342,4.5
0.01,1.963524714,0.630572941,0.083819741,0.072587565,0.028581088,0.003017074,1.414189767,22,50,85,20,299,-3.642665799,0.126984564,0.107889398,1.318110301,0.522541124,1.14E-05,0.00011638,3.8
1.5,2.467373678,0.165527838,35.52160484,26.39370605,0.010134782,0.003007525,0.440273542,28,15,230,239,243,-6.007417869,0.144634427,0.074705185,1.055615062,0.453019779,8.61E-06,5.58E-05,6.1
1.5,3.113514927,122.8987432,79.39796747,97.94782081,0.167216668,0.089874168,0.927143871,70,272,289,256,295,-2.249603221,1.13321497,1.480884558,22.53065315,10.51274834,0.005374917,0.021889184,6.5
1.5,3.190257046,7.176907923,26.87689758,0.02467538,0.032477913,0.021109561,0.365904767,168,6,145,293,299,-5.068377898,0.557699069,0.340126671,5.260880256,2.473242077,0.000297003,0.001152043,5.3
1.5,3.159163568,13.69896014,4.324527201,3.434619232,0.04443157,0.028796411,0.255769696,255,112,47,299,299,-4.570125246,1.091496747,0.469273517,7.292573579,3.375503789,0.000554224,0.002192306,5.4
1.5,3.16761929,2.359353967,0.113765818,0.916342395,0.022651045,0.011505677,0.265637608,56,222,281,299,299,-5.631699429,0.535770197,0.193195931,2.918436959,1.400729103,9.42E-05,0.000370681,4.5
1.5,3.247172995,19.55511886,5.260656046,9.865937449,0.049542704,0.025243893,0.224647051,56,156,17,73,299,-4.781711641,1.385666924,0.478845209,7.526042201,3.696986222,0.000610634,0.002286281,6.5
0.01,1.573038413,1945.357559,212.0247816,272.8392509,1.195504033,0.292401641,33.20788109,106,105,123,156,164,3.058886609,0.226198515,9.469452177,136.29127,33.82849946,0.055967811,0.892934088,6.1
1.5,1.576020069,0.068182304,0.113188374,0.046253022,0.00666386,0.000988724,0.483511763,38,36,189,10,290,-6.164116284,0.086596169,0.033235409,0.441229537,0.124399069,6.95E-07,1.10E-05,4.2
1.5,3.01830052,13.77556217,5.291951975,30.47594514,0.074823992,0.030711426,0.400531921,7,137,209,261,281,-3.809290522,1.17377163,0.555069154,7.852132394,3.912047485,0.000710887,0.003080602,6.1
0.01,1.380320225,11.6665281,5.095571867,1.66969795,0.120651594,0.017330711,6.361913942,111,153,298,75,111,-1.049822281,0.119158532,0.730519179,9.204169688,2.369952901,0.00025746,0.005334703,5.6
0.010600707,0.464084564,10.99726511,67.20669191,21.91565299,0.136466092,0.008860567,9.657373326,184,195,198,111,170,-0.368792775,0.088786227,0.719245669,9.414759606,0.707382385,2.82E-05,0.00516513,6.4
1.5,2.95579985,11.70970901,26.65217973,2.272756896,0.051097119,0.027778794,0.334887343,60,32,172,280,299,-4.383646919,0.958688573,0.467279497,6.948369971,3.128044481,0.000481429,0.002175415,6.8
1.5,2.972863262,21.73450313,98.81373504,320.6188509,0.083237491,0.031310076,0.534308124,41,220,35,50,299,-3.390274194,0.978829544,0.668121716,9.841095551,4.651285731,0.000996534,0.004451453,6.8
1.5,2.876448059,37.80266138,0.967337634,16.88097441,0.068168261,0.037190732,0.422737228,59,87,15,299,299,-4.13999424,1.013191625,0.675342592,9.870973019,4.336120659,0.000951007,0.004537642,6.5
1.5,2.434681301,31.48852659,5.766102392,13.4329141,0.142813865,0.024647445,6.636490341,36,119,39,16,284,-0.708644965,0.135210922,0.666836902,8.965913905,3.927571765,0.000667563,0.00444598,4.7
1.5,3.213500645,1.495863768,0.211704918,0.001217258,0.01418498,0.009572192,0.107840402,39,15,31,293,299,-6.910381225,0.826470012,0.154657471,2.394221407,1.135895858,6.23E-05,0.000238234,6.5
1.5,2.857512984,0.561345124,2.078737595,1.652509834,0.013785639,0.006229173,0.140997704,244,250,224,277,287,-6.579277476,0.614320087,0.13459266,2.080052187,0.905710682,3.74E-05,0.000180732,5.8
1.5,3.100101948,59.34213634,108.1468429,489.0128262,0.096992208,0.058812669,0.812989739,269,265,11,284,299,-2.830971457,0.749603573,0.945626445,14.57910054,6.684157619,0.002167014,0.008901629,5.4
1.5,3.193575472,480.3076535,107.5942974,62.85858229,0.280253643,0.170694443,1.427196971,21,283,16,291,299,-1.098831423,1.233806969,2.74661321,42.50474109,20.03869234,0.019404954,0.075113499,6.7
1.5,3.227540889,0.390941844,0.889339322,0.885768046,0.007752679,0.004187522,0.121188228,293,234,283,261,293,-7.475458365,0.401949255,0.070215037,1.063329775,0.521893246,1.30E-05,4.93E-05,6.2
1.5,3.003521708,3.565680951,24.86972065,9.643654478,0.029483646,0.016522719,0.222118776,283,10,295,261,299,-5.218831167,0.834018699,0.270084269,3.895343427,1.778466357,0.000165786,0.000725515,6.5
0.375,1.856231112,5.884150414,0.235370355,2.111456599,0.078775188,0.013016483,1.870583202,288,207,179,49,56,-2.701877564,0.264601491,0.420596235,5.547139773,1.901047031,0.000154369,0.001768707,6.7
1.5,3.033780388,3.290047985,25.3815322,48.18558277,0.024762698,0.013467934,0.168470311,200,41,26,48,299,-5.918041325,0.923537309,0.226431631,3.305161543,1.538485793,0.000119144,0.00051105,6
1.5,2.847531313,28.62655389,14.61570764,44.03546641,0.089840349,0.044551985,0.476483947,28,51,220,299,299,-3.52149772,1.18468537,0.747291359,10.01343223,4.780665358,0.001138695,0.005544087,6.6
0.3,0.624623069,3.741232324,5.566357945,2.997801574,0.068310802,0.005318275,1.653814129,60,216,184,248,242,-2.732820189,0.259527007,0.40465856,5.504651676,0.583575269,1.62E-05,0.001635731,5.7
1.5,3.236018521,24.36291133,4.775663143,22.13061148,0.079952258,0.042508842,0.422337375,19,44,30,202,291,-3.795073457,1.189463406,0.787763644,12.0390339,5.83527159,0.001643123,0.006194522,6.5
1.5,3.209193296,0.564231538,0.859636052,5.088034914,0.009108389,0.005898497,0.140225897,13,14,15,296,299,-7.68943261,0.408124993,0.095402591,1.473979326,0.699659007,2.36E-05,9.06E-05,4.4
1.5,3.085999634,6.588841526,45.22355521,21.94251307,0.05028787,0.022997601,0.268132261,98,82,162,112,253,-4.568218902,1.178403553,0.450407594,6.831589807,3.18830366,0.000488793,0.002026251,6.5
1.5,3.317146504,2.971939446,12.44014413,0.218245877,0.023562227,0.013222962,0.27182117,292,73,200,251,292,-5.439757814,0.544644243,0.233774817,3.625831658,1.804472309,0.000152197,0.000546056,4.5
1.5,3.201727599,0.581139282,0.002548322,1.324496541,0.008885528,0.005986128,0.072851971,185,208,188,291,299,-8.102448026,0.766340577,0.096333719,1.491130588,0.703889762,2.40E-05,9.24E-05,6.7
0.2,1.178312882,0.618944745,0.085172356,0.07777171,0.021950454,0.002687155,0.933873901,207,281,284,232,287,-4.567117181,0.147684573,0.134836914,1.884325119,0.401190111,6.39E-06,0.000181797,4.7
1.5,3.222873938,54.30401676,9.353841864,2.245622679,0.129791749,0.063102732,1.218986676,116,24,149,251,292,-2.283981036,0.669002891,1.099518444,16.48388181,7.908909737,0.003177205,0.012075867,6.8
1.5,3.091882545,0.048205101,0.015256961,0.006235981,0.00318889,0.00184838,0.056311101,109,99,240,293,299,-9.40875016,0.355815901,0.03003843,0.463810806,0.21032011,2.18E-06,8.99E-06,7
1.5,2.429465672,0.61879674,46.87978836,3.140289292,0.025936346,0.007837714,0.709300276,277,13,291,279,294,-4.384732694,0.229751596,0.155425594,1.869239007,0.79315446,3.61E-05,0.000241375,6.2
1.5,3.003499902,39.15691943,300.4704826,12.94055207,0.113670551,0.044892154,1.040767363,286,35,277,215,260,-2.681079412,0.686237058,0.930489043,13.71632502,6.493955101,0.001964915,0.008599004,6.4
0.136363636,0.90807978,1.484436688,1.670547777,1.582832539,0.038513117,0.003545102,1.821567545,44,42,75,90,282,-3.215600841,0.132844401,0.22881837,3.200932437,0.497600778,1.09E-05,0.000523448,4.5
1.5,3.201005417,1.79216158,0.104082188,0.008087359,0.015445568,0.010475568,0.112856257,17,195,252,289,299,-6.844417633,0.859920133,0.168882924,2.613379088,1.232843053,7.37E-05,0.000284026,6.2
1.5,2.629898093,0.004037238,0.215057097,0.161856227,0.001555922,0.000435287,0.078186901,80,151,6,82,270,-9.402731236,0.125035586,0.010005786,0.140984401,0.061684426,1.75E-07,1.00E-06,5.3
1.5,3.096327366,24.88523967,8.241773655,1.595981639,0.075594561,0.035039083,0.554930826,143,189,285,236,276,-4.017057342,0.855916835,0.710732136,10.99829817,4.948644059,0.001226398,0.005050071,6.5
1.5,3.186296635,0.063380407,0.17759578,0.057131234,0.003357611,0.002010731,0.131373782,262,178,183,262,299,-7.726234188,0.160583747,0.032648872,0.504742339,0.236771469,2.73E-06,1.06E-05,6.4
1.5,3.197103643,2.726464601,2.417980946,0.00440906,0.019414895,0.012874409,0.141051809,188,5,147,295,299,-6.287474161,0.864840965,0.206988454,3.199493029,1.510196127,0.00011047,0.00042667,4.4
1.5,2.778640194,11.17491461,760.4220882,72.79047499,0.068474517,0.026995242,0.560710828,21,11,213,241,299,-3.848937575,0.767308313,0.50195729,7.192082844,3.048879771,0.000490999,0.002510588,6.6
0.010067114,0.940963847,41.94143925,8.050914632,140.6537215,0.18401296,0.024517496,6.818902485,224,278,261,240,153,-0.126920584,0.169556249,1.208443271,15.13220336,2.210011917,0.00032671,0.014567225,6.3
1.5,2.799274356,7.569717891,54.47631689,0.857292795,0.045831357,0.021389049,0.233875826,261,150,79,294,299,-5.070239626,1.231281193,0.371396916,5.458752244,2.40459767,0.000272105,0.001370899,5.8
0.5,0.4436614,0.080724607,0.017212339,0.050658817,0.011748806,0.000469366,1.302707182,44,67,34,53,270,-4.991059991,0.056666554,0.058979513,0.777972407,0.061986668,1.73E-07,3.47E-05,4.5
1.5,3.222227224,26.14412447,18.80158167,5.02435327,0.061151193,0.040376863,0.433753921,175,262,278,271,299,-4.259274575,0.885811655,0.653284791,10.16322168,4.822845537,0.00111868,0.004253568,5
1.5,3.114210859,279.5739216,6.833578633,74.07457376,0.200048909,0.127706824,0.9403165,20,16,199,268,299,-2.21527541,1.336724778,2.042917243,30.89970072,14.2893429,0.010212854,0.041572949,6.3
1.5,3.190486939,6.514218902,6.652256136,0.764047723,0.032006912,0.019923738,0.691217548,79,86,278,287,299,-4.095841592,0.290943658,0.321950577,4.978274424,2.344843993,0.0002661,0.001032025,3.9
0.12,0.363855237,0.141546598,0.06417065,0.04282966,0.012957794,0.00065541,0.862666033,32,57,96,30,129,-5.089135752,0.094377448,0.076014913,1.037616313,0.064177373,1.94E-07,5.77E-05,3.9
0.01010101,1.430135789,0.017987268,0.130344478,0.033930003,0.00439663,0.000902514,0.063885754,278,267,21,261,234,-8.712680525,0.43240999,0.028736696,0.365002577,0.088346258,4.25E-07,8.20E-06,6.4
1.5,3.124054801,8.579392706,185.7548589,62.80321478,0.044056628,0.023118855,0.519039838,20,42,71,296,299,-4.164026079,0.533323138,0.39943615,5.843467755,2.814832706,0.000392467,0.001587544,6.8
1.5,2.954414768,0.287458896,0.313171808,0.308180673,0.010670639,0.004078329,0.210351881,249,271,138,253,299,-6.490598047,0.318730694,0.077771488,1.140174707,0.533937627,1.33E-05,6.02E-05,6.8
0.01,2.507780053,0.004597197,0.003933993,0.009519334,0.001357506,0.000430433,0.059107416,52,153,299,126,299,-10.41532337,0.144304451,0.00915505,0.132885146,0.050533944,1.33E-07,8.34E-07,6.4
1.5,2.77054804,6.25142894,27.37083741,4.057768431,0.049523918,0.01804079,0.453893886,220,221,291,31,252,-4.085260546,0.685552204,0.419843084,5.762437546,2.732085818,0.000342014,0.001759024,6.7
1.5,2.93687476,291.2974542,453.4955596,338.5062595,0.226389436,0.134401021,0.704283215,48,12,278,299,299,-2.297901937,2.019708473,2.148212292,32.46935703,14.11926857,0.010026449,0.0458919,6.8
1.5,3.164191349,0.09188002,0.065832826,0.746598901,0.004178098,0.002339242,0.085735524,113,159,237,265,299,-8.322361878,0.306194701,0.038461757,0.588915608,0.277144201,3.74E-06,1.47E-05,6.5
1.5,3.025768051,1.293595646,52.60691106,4.685730977,0.028081274,0.010925466,0.269848207,151,276,36,258,266,-5.061615209,0.653848515,0.221854818,3.192634194,1.534803465,0.000114022,0.000491673,6.1
0.01010101,1.565668059,4.034028435,1.172857636,8.052466465,0.057718181,0.012835141,0.652755446,86,176,109,90,286,-3.480949508,0.555574108,0.371270019,5.48825025,1.187064961,8.56E-05,0.001378391,6.7
1,2.05670999,25.15716261,304.8014775,123.8427704,0.087706929,0.040567692,0.64379859,7,8,14,280,299,-3.399693242,0.855980262,0.812159473,11.99524401,3.456987342,0.000705272,0.006582185,5.7
1.5,3.146612628,2.109738124,0.083722567,0.035813323,0.020775081,0.011075442,0.606990468,135,148,141,281,299,-5.290612444,0.21505063,0.181288009,2.795817371,1.302427953,8.21E-05,0.000327278,3.8
1.5,2.982490517,18.51279135,2.421584405,4.815205628,0.066044709,0.026727376,4.318782657,37,41,38,18,299,-1.378289562,0.096085211,0.450813017,6.703905501,3.160688025,0.000456303,0.002025141,4.5
1.5,2.336951204,0.168841446,0.031340927,0.024762042,0.008841937,0.00186919,0.175166579,279,263,35,17,289,-6.988235939,0.317158267,0.051885119,0.697331915,0.287889422,3.72E-06,2.69E-05,6.7
1.5,3.242592049,123.5032746,528.4297486,267.8716925,0.158021515,0.086281758,1.445488598,81,35,271,270,299,-1.787802683,0.686880866,1.456193992,22.39967675,10.77890695,0.005631643,0.021145124,5.2
